1country,year,gdp,unemployment,employment-female,employment-male,employment,employment-15,employment-25,employment-55,expectancy-female,expectancy-male,code,population,Combined,1998event,2000event,2001event,2002event,2009event,hoverevent
MALI,2003,342,,,,,,,,,,MLI,,2003 MLI,0,0,0,0,0,
MALI,2004,391,,,,,,,,,,MLI,,2004 MLI,0,0,0,0,0,
MALI,2005,417,,,,,,,,,,MLI,,2005 MLI,0,0,0,0,0,
MALI,2006,451,,,,,,,,,,MLI,,2006 MLI,0,0,0,0,0,
MALI,2007,510,,,,,,,,,,MLI,,2007 MLI,0,0,0,0,0,
MALI,2008,607,,,,,,,,,,MLI,,2008 MLI,0,0,0,0,0,
MALI,2009,603,,,,,,,,,,MLI,,2009 MLI,0,0,0,0,0,
MALI,2010,614,,,,,,,,,,MLI,,2010 MLI,0,0,0,0,0,
MALTA,1995,9881,4.9,,,,,,,,,MLT,,1995 MLT,0,0,0,0,0,
MALTA,1996,10016,5.2,,,,,,,,,MLT,,1996 MLT,0,0,0,0,0,
MALTA,1997,9847,6.2,,,,,,,,,MLT,,1997 MLT,0,0,0,0,0,
MALTA,1998,10263,6.6,,,,,,,,,MLT,,1998 MLT,0,0,0,0,0,
MALTA,1999,10476,7.1,,,,,,,,,MLT,,1999 MLT,0,0,0,0,0,
MALTA,2000,10271,6.75,,,,,,,,,MLT,,2000 MLT,0,0,0,0,0,
MALTA,2001,9971,7.6,,,,,,,,,MLT,,2001 MLT,0,0,0,0,0,
MALTA,2002,10867,7.425,,,,,,,,,MLT,,2002 MLT,0,0,0,0,0,
MALTA,2003,12860,7.725,,,,,,,,,MLT,,2003 MLT,0,0,0,0,0,
MALTA,2004,14075,7.175,,,,,,,,,MLT,,2004 MLT,0,0,0,0,0,
MALTA,2005,14831,7.275,,,,,,,,,MLT,,2005 MLT,0,0,0,0,0,
MALTA,2006,15719,6.875,,,,,,,,,MLT,,2006 MLT,0,0,0,0,0,
MALTA,2007,18366,6.475,,,,,,,,,MLT,,2007 MLT,0,0,0,0,0,
MALTA,2008,20840,6.05,,,,,,,,,MLT,,2008 MLT,0,0,0,0,0,
MALTA,2009,19503,6.925,,,,,,,,,MLT,,2009 MLT,0,0,0,0,0,
MALTA,2010,19456,6.925,,,,,,,,,MLT,,2010 MLT,0,0,0,0,0,
MAURITANIA,1995,617,,,,,,,,,,MRT,,1995 MRT,0,0,0,0,0,
MAURITANIA,1996,612,,,,,,,,,,MRT,,1996 MRT,0,0,0,0,0,
MAURITANIA,1997,578,,,,,,,,,,MRT,,1997 MRT,0,0,0,0,0,
MAURITANIA,1998,489,,,,,,,,,,MRT,,1998 MRT,0,0,0,0,0,
MAURITANIA,1999,465,,,,,,,,,,MRT,,1999 MRT,0,0,0,0,0,
MAURITANIA,2000,409,,,,,,,,,,MRT,,2000 MRT,0,0,0,0,0,
MAURITANIA,2001,412,,,,,,,,,,MRT,,2001 MRT,0,0,0,0,0,
MAURITANIA,2002,411,,,,,,,,,,MRT,,2002 MRT,0,0,0,0,0,
MAURITANIA,2003,446,,,,,,,,,,MRT,,2003 MRT,0,0,0,0,0,
MAURITANIA,2004,504,,,,,,,,,,MRT,,2004 MRT,0,0,0,0,0,
MAURITANIA,2005,610,,,,,,,,,,MRT,,2005 MRT,0,0,0,0,0,
MAURITANIA,2006,863,,,,,,,,,,MRT,,2006 MRT,0,0,0,0,0,
MAURITANIA,2007,878,,,,,,,,,,MRT,,2007 MRT,0,0,0,0,0,
MAURITANIA,2008,1073,,,,,,,,,,MRT,,2008 MRT,0,0,0,0,0,
MAURITANIA,2009,898,,,,,,,,,,MRT,,2009 MRT,0,0,0,0,0,
MAURITANIA,2010,1066,,,,,,,,,,MRT,,2010 MRT,0,0,0,0,0,
MAURITIUS,1995,3807,5.116,,,,,,,,,MUS,,1995 MUS,0,0,0,0,0,
MAURITIUS,1996,3950,5.785,,,,,,,,,MUS,,1996 MUS,0,0,0,0,0,
MAURITIUS,1997,3999,6.561,,,,,,,,,MUS,,1997 MUS,0,0,0,0,0,
MAURITIUS,1998,3850,6.888,,,,,,,,,MUS,,1998 MUS,0,0,0,0,0,
MAURITIUS,1999,3846,7.698,,,,,,,,,MUS,,1999 MUS,0,0,0,0,0,
MAURITIUS,2000,3991,6.501,,,,,,,,,MUS,,2000 MUS,0,0,0,0,0,
MAURITIUS,2001,3913,6.8,,,,,,,,,MUS,,2001 MUS,0,0,0,0,0,
MAURITIUS,2002,4058,7.2,,,,,,,,,MUS,,2002 MUS,0,0,0,0,0,
MAURITIUS,2003,4764,7.698,,,,,,,,,MUS,,2003 MUS,0,0,0,0,0,
MAURITIUS,2004,5346,8.395,,,,,,,,,MUS,,2004 MUS,0,0,0,0,0,
MAURITIUS,2005,5219,9.567,,,,,,,,,MUS,,2005 MUS,0,0,0,0,0,
MAURITIUS,2006,5374,9.081,,,,,,,,,MUS,,2006 MUS,0,0,0,0,0,
MAURITIUS,2007,6160,8.522,,,,,,,,,MUS,,2007 MUS,0,0,0,0,0,
MAURITIUS,2008,7598,7.222,,,,,,,,,MUS,,2008 MUS,0,0,0,0,0,
MAURITIUS,2009,6919,7.328,,,,,,,,,MUS,,2009 MUS,0,0,0,0,0,
MAURITIUS,2010,7575,7.8,,,,,,,,,MUS,,2010 MUS,0,0,0,0,0,
MEXICO,1995,3675,6.23,,,,,,,,,MEX,91724530,1995 MEX,0,0,0,0,0,
MEXICO,1996,4181,5.45,,,,,,,,,MEX,91724530,1996 MEX,0,0,0,0,0,
MEXICO,1997,4982,3.73,,,,,,,,,MEX,91724530,1997 MEX,0,0,0,0,0,
MEXICO,1998,5118,3.16,,,,,,,,,MEX,91724530,1998 MEX,0,0,0,0,0,
MEXICO,1999,5862,2.5,,,,,,,,,MEX,91724530,1999 MEX,0,0,0,0,0,
MEXICO,2000,6859,2.2,,,,,,,,,MEX,91724530,2000 MEX,0,0,0,0,0,
MEXICO,2001,7118,2.763,,,,,,,,,MEX,91724530,2001 MEX,0,0,0,0,0,
MEXICO,2002,6991,2.976,,,,,,,,,MEX,91724530,2002 MEX,0,0,0,0,0,
MEXICO,2003,6865,3.398,,,,,,,,,MEX,91724530,2003 MEX,0,0,0,0,0,
MEXICO,2004,7374,3.917,,,,,,,,,MEX,91724530,2004 MEX,0,0,0,0,0,
MEXICO,2005,8163,3.594,,,,,,,,,MEX,91724530,2005 MEX,0,0,0,0,0,
MEXICO,2006,9033,3.591,,,,,,,,,MEX,91724530,2006 MEX,0,0,0,0,0,
MEXICO,2007,9667,3.713,,,,,,,,,MEX,91724530,2007 MEX,0,0,0,0,0,
MEXICO,2008,10051,3.969,,,,,,,,,MEX,91724530,2008 MEX,0,0,0,0,0,
MEXICO,2009,7979,5.454,,,,,,,,,MEX,91724530,2009 MEX,0,0,0,0,1,"Because of its close ties to the US, who suffered severely from the crisis, Mexico was also heavily involved in the economic loss."
MEXICO,2010,9219,5.373,,,,,,,,,MEX,91724530,2010 MEX,0,0,0,0,0,
MOLDOVA,1995,334,14.4,,,,,,,,,MDA,,1995 MDA,0,0,0,0,0,
MOLDOVA,1996,463,13,,,,,,,,,MDA,,1996 MDA,0,0,0,0,0,
MOLDOVA,1997,528,12,,,,,,,,,MDA,,1997 MDA,0,0,0,0,0,
MOLDOVA,1998,466,9.232,,,,,,,,,MDA,,1998 MDA,0,0,0,0,0,
MOLDOVA,1999,322,11.12,,,,,,,,,MDA,,1999 MDA,0,0,0,0,0,
MOLDOVA,2000,355,8.5,,,,,,,,,MDA,,2000 MDA,0,0,0,0,0,
MOLDOVA,2001,409,7.3,,,,,,,,,MDA,,2001 MDA,0,0,0,0,0,
MOLDOVA,2002,461,7.3,,,,,,,,,MDA,,2002 MDA,0,0,0,0,0,
MOLDOVA,2003,550,7.9,,,,,,,,,MDA,,2003 MDA,0,0,0,0,0,
MOLDOVA,2004,724,8.1,,,,,,,,,MDA,,2004 MDA,0,0,0,0,0,
MOLDOVA,2005,834,7.3,,,,,,,,,MDA,,2005 MDA,0,0,0,0,0,
MOLDOVA,2006,954,7.4,,,,,,,,,MDA,,2006 MDA,0,0,0,0,0,
MOLDOVA,2007,1234,5.1,,,,,,,,,MDA,,2007 MDA,0,0,0,0,0,
MOLDOVA,2008,1699,4,,,,,,,,,MDA,,2008 MDA,0,0,0,0,0,
MOLDOVA,2009,1527,6.4,,,,,,,,,MDA,,2009 MDA,0,0,0,0,0,
MOLDOVA,2010,1635,7.4,,,,,,,,,MDA,,2010 MDA,0,0,0,0,0,
MONGOLIA,1995,650,5.4,,,,,,,,,MNG,,1995 MNG,0,0,0,0,0,
MONGOLIA,1996,594,6.5,,,,,,,,,MNG,,1996 MNG,0,0,0,0,0,
MONGOLIA,1997,514,7.5,,,,,,,,,MNG,,1997 MNG,0,0,0,0,0,
MONGOLIA,1998,483,5.8,,,,,,,,,MNG,,1998 MNG,1,0,0,0,0,"Because of the financial crisis, public finances collapsed, and some of the effects of the Russian financial crisis were felt as well."
MONGOLIA,1999,448,4.7,,,,,,,,,MNG,,1999 MNG,0,0,0,0,0,
MONGOLIA,2000,476,4.6,,,,,,,,,MNG,,2000 MNG,0,1,0,0,0,"In 2000 there was a significant amount of agriculture loss due to natural disasters, which many rumored were a part of the coming of the end of the world."
MONGOLIA,2001,523,4.6,,,,,,,,,MNG,,2001 MNG,0,0,0,0,0,
MONGOLIA,2002,568,3.427,,,,,,,,,MNG,,2002 MNG,0,0,0,0,0,
MONGOLIA,2003,641,3.469,,,,,,,,,MNG,,2003 MNG,0,0,0,0,0,
MONGOLIA,2004,790,3.61,,,,,,,,,MNG,,2004 MNG,0,0,0,0,0,
MONGOLIA,2005,991,3.286,,,,,,,,,MNG,,2005 MNG,0,0,0,0,0,
MONGOLIA,2006,1327,3.2,,,,,,,,,MNG,,2006 MNG,0,0,0,0,0,
MONGOLIA,2007,1620,2.8,,,,,,,,,MNG,,2007 MNG,0,0,0,0,0,
MONGOLIA,2008,2108,2.8,,,,,,,,,MNG,,2008 MNG,0,0,0,0,0,
MONGOLIA,2009,1688,3.3,,,,,,,,,MNG,,2009 MNG,0,0,0,0,0,
MONGOLIA,2010,2267,3.3,,,,,,,,,MNG,,2010 MNG,0,0,0,0,0,
MONTENEGRO,1995,,,,,,,,,,,MNE,,1995 MNE,0,0,0,0,0,
MONTENEGRO,1996,,,,,,,,,,,MNE,,1996 MNE,0,0,0,0,0,
MONTENEGRO,1997,,,,,,,,,,,MNE,,1997 MNE,0,0,0,0,0,
MONTENEGRO,1998,,,,,,,,,,,MNE,,1998 MNE,0,0,0,0,0,
MONTENEGRO,1999,,,,,,,,,,,MNE,,1999 MNE,0,0,0,0,0,
MONTENEGRO,2000,,,,,,,,,,,MNE,,2000 MNE,0,0,0,0,0,
MONTENEGRO,2001,1893,,,,,,,,,,MNE,,2001 MNE,0,0,0,0,0,
MONTENEGRO,2002,2086,,,,,,,,,,MNE,,2002 MNE,0,0,0,0,0,
MONTENEGRO,2003,2753,,,,,,,,,,MNE,,2003 MNE,0,0,0,0,0,
MONTENEGRO,2004,3337,,,,,,,,,,MNE,,2004 MNE,0,0,0,0,0,
MONTENEGRO,2005,3628,,,,,,,,,,MNE,,2005 MNE,0,0,0,0,0,
MONTENEGRO,2006,4323,,,,,,,,,,MNE,,2006 MNE,0,0,0,0,0,
MONTENEGRO,2007,5759,,,,,,,,,,MNE,,2007 MNE,0,0,0,0,0,
MONTENEGRO,2008,7100,,,,,,,,,,MNE,,2008 MNE,0,0,0,0,0,
MONTENEGRO,2009,6464,,,,,,,,,,MNE,,2009 MNE,0,0,0,0,0,
MONTENEGRO,2010,6383,,,,,,,,,,MNE,,2010 MNE,0,0,0,0,0,
MONTSERRAT,1995,1250,,,,,,,,,,MSR,,1995 MSR,0,0,0,0,0,
MONTSERRAT,1996,1365,,,,,,,,,,MSR,,1996 MSR,0,0,0,0,0,
MONTSERRAT,1997,1224,,,,,,,,,,MSR,,1997 MSR,0,0,0,0,0,
MONTSERRAT,1998,1441,,,,,,,,,,MSR,,1998 MSR,0,0,0,0,0,
MONTSERRAT,1999,1407,,,,,,,,,,MSR,,1999 MSR,0,0,0,0,0,
MONTSERRAT,2000,1301,,,,,,,,,,MSR,,2000 MSR,0,0,0,0,0,
MONTSERRAT,2001,1308,,,,,,,,,,MSR,,2001 MSR,0,0,0,0,0,
MONTSERRAT,2002,1385,,,,,,,,,,MSR,,2002 MSR,0,0,0,0,0,
MONTSERRAT,2003,1688,,,,,,,,,,MSR,,2003 MSR,0,0,0,0,0,
MONTSERRAT,2004,1908,,,,,,,,,,MSR,,2004 MSR,0,0,0,0,0,
MONTSERRAT,2005,1973,,,,,,,,,,MSR,,2005 MSR,0,0,0,0,0,
MONTSERRAT,2006,2152,,,,,,,,,,MSR,,2006 MSR,0,0,0,0,0,
MONTSERRAT,2007,2439,,,,,,,,,,MSR,,2007 MSR,0,0,0,0,0,
MONTSERRAT,2008,2851,,,,,,,,,,MSR,,2008 MSR,0,0,0,0,0,
MONTSERRAT,2009,2885,,,,,,,,,,MSR,,2009 MSR,0,0,0,0,0,
MONTSERRAT,2010,2851,,,,,,,,,,MSR,,2010 MSR,0,0,0,0,0,
MOZAMBIQUE,1995,145,,,,,,,,,,MOZ,,1995 MOZ,0,0,0,0,0,
MOZAMBIQUE,1996,200,,,,,,,,,,MOZ,,1996 MOZ,0,0,0,0,0,
MOZAMBIQUE,1997,229,,,,,,,,,,MOZ,,1997 MOZ,0,0,0,0,0,
MOZAMBIQUE,1998,255,,,,,,,,,,MOZ,,1998 MOZ,0,0,0,0,0,
MOZAMBIQUE,1999,264,,,,,,,,,,MOZ,,1999 MOZ,0,0,0,0,0,
MOZAMBIQUE,2000,236,,,,,,,,,,MOZ,,2000 MOZ,0,0,0,0,0,
MOZAMBIQUE,2001,225,,,,,,,,,,MOZ,,2001 MOZ,0,0,0,0,0,
MOZAMBIQUE,2002,228,,,,,,,,,,MOZ,,2002 MOZ,0,0,0,0,0,
MOZAMBIQUE,2003,248,,,,,,,,,,MOZ,,2003 MOZ,0,0,0,0,0,
MOZAMBIQUE,2004,297,,,,,,,,,,MOZ,,2004 MOZ,0,0,0,0,0,
MOZAMBIQUE,2005,336,,,,,,,,,,MOZ,,2005 MOZ,0,0,0,0,0,
MOZAMBIQUE,2006,362,,,,,,,,,,MOZ,,2006 MOZ,0,0,0,0,0,
MOZAMBIQUE,2007,399,,,,,,,,,,MOZ,,2007 MOZ,0,0,0,0,0,
MOZAMBIQUE,2008,479,,,,,,,,,,MOZ,,2008 MOZ,0,0,0,0,0,
MOZAMBIQUE,2009,471,,,,,,,,,,MOZ,,2009 MOZ,0,0,0,0,0,
MOZAMBIQUE,2010,442,,,,,,,,,,MOZ,,2010 MOZ,0,0,0,0,0,
MYANMAR (Burma),1995,,,,,,,,,,,MMR,,1995 MMR,0,0,0,0,0,
MYANMAR (Burma),1996,,,,,,,,,,,MMR,,1996 MMR,0,0,0,0,0,
MYANMAR (Burma),1997,,,,,,,,,,,MMR,,1997 MMR,0,0,0,0,0,
MYANMAR (Burma),1998,134,4.07,,,,,,,,,MMR,,1998 MMR,0,0,0,0,0,
MYANMAR (Burma),1999,173,4.05,,,,,,,,,MMR,,1999 MMR,0,0,0,0,0,
MYANMAR (Burma),2000,178,4.03,,,,,,,,,MMR,,2000 MMR,0,0,0,0,0,
MYANMAR (Burma),2001,129,4.01,,,,,,,,,MMR,,2001 MMR,0,0,0,0,0,
MYANMAR (Burma),2002,130,4.02,,,,,,,,,MMR,,2002 MMR,0,0,0,0,0,
MYANMAR (Burma),2003,197,4.02,,,,,,,,,MMR,,2003 MMR,0,0,0,0,0,
MYANMAR (Burma),2004,195,4.02,,,,,,,,,MMR,,2004 MMR,0,0,0,0,0,
MYANMAR (Burma),2005,216,4.02,,,,,,,,,MMR,,2005 MMR,0,0,0,0,0,
MYANMAR (Burma),2006,257,4.02,,,,,,,,,MMR,,2006 MMR,0,0,0,0,0,
MYANMAR (Burma),2007,350,4.02,,,,,,,,,MMR,,2007 MMR,0,0,0,0,0,
MYANMAR (Burma),2008,533,4.02,,,,,,,,,MMR,,2008 MMR,0,0,0,0,0,
MYANMAR (Burma),2009,587,4.02,,,,,,,,,MMR,,2009 MMR,0,0,0,0,0,
MYANMAR (Burma),2010,742,4.02,,,,,,,,,MMR,,2010 MMR,0,0,0,0,0,
NAMIBIA,1995,2198,,,,,,,,,,NAM,,1995 NAM,0,0,0,0,0,
NAMIBIA,1996,2126,,,,,,,,,,NAM,,1996 NAM,0,0,0,0,0,
NAMIBIA,1997,2144,,,,,,,,,,NAM,,1997 NAM,0,0,0,0,0,
NAMIBIA,1998,1941,,,,,,,,,,NAM,,1998 NAM,0,0,0,0,0,
NAMIBIA,1999,1874,,,,,,,,,,NAM,,1999 NAM,0,0,0,0,0,
NAMIBIA,2000,2140,,,,,,,,,,NAM,,2000 NAM,0,0,0,0,0,
NAMIBIA,2001,1940,,,,,,,,,,NAM,,2001 NAM,0,0,0,0,0,
NAMIBIA,2002,1811,,,,,,,,,,NAM,,2002 NAM,0,0,0,0,0,
NAMIBIA,2003,2608,,,,,,,,,,NAM,,2003 NAM,0,0,0,0,0,
NAMIBIA,2004,3441,,,,,,,,,,NAM,,2004 NAM,0,0,0,0,0,
NAMIBIA,2005,3709,,,,,,,,,,NAM,,2005 NAM,0,0,0,0,0,
NAMIBIA,2006,4005,,,,,,,,,,NAM,,2006 NAM,0,0,0,0,0,
NAMIBIA,2007,4345,,,,,,,,,,NAM,,2007 NAM,0,0,0,0,0,
NAMIBIA,2008,4276,,,,,,,,,,NAM,,2008 NAM,0,0,0,0,0,
NAMIBIA,2009,4247,,,,,,,,,,NAM,,2009 NAM,0,0,0,0,0,
NAMIBIA,2010,5244,,,,,,,,,,NAM,,2010 NAM,0,0,0,0,0,
NEPAL,1995,217,,,,,,,,,,NPL,,1995 NPL,0,0,0,0,0,
NEPAL,1996,219,,,,,,,,,,NPL,,1996 NPL,0,0,0,0,0,
NEPAL,1997,232,,,,,,,,,,NPL,,1997 NPL,0,0,0,0,0,
NEPAL,1998,225,,,,,,,,,,NPL,,1998 NPL,0,0,0,0,0,
NEPAL,1999,226,,,,,,,,,,NPL,,1999 NPL,0,0,0,0,0,
NEPAL,2000,235,,,,,,,,,,NPL,,2000 NPL,0,0,0,0,0,
NEPAL,2001,236,,,,,,,,,,NPL,,2001 NPL,0,0,0,0,0,
NEPAL,2002,234,,,,,,,,,,NPL,,2002 NPL,0,0,0,0,0,
NEPAL,2003,243,,,,,,,,,,NPL,,2003 NPL,0,0,0,0,0,
NEPAL,2004,274,,,,,,,,,,NPL,,2004 NPL,0,0,0,0,0,
NEPAL,2005,305,,,,,,,,,,NPL,,2005 NPL,0,0,0,0,0,
NEPAL,2006,325,,,,,,,,,,NPL,,2006 NPL,0,0,0,0,0,
NEPAL,2007,364,,,,,,,,,,NPL,,2007 NPL,0,0,0,0,0,
NEPAL,2008,434,,,,,,,,,,NPL,,2008 NPL,0,0,0,0,0,
NEPAL,2009,437,,,,,,,,,,NPL,,2009 NPL,0,0,0,0,0,
NEPAL,2010,533,,,,,,,,,,NPL,,2010 NPL,0,0,0,0,0,
NETHERLANDS,1995,27126,7.064,,,,,,,,,NLD,15459010,1995 NLD,0,0,0,0,0,
NETHERLANDS,1996,26922,6.44,,,,,,,,,NLD,15459010,1996 NLD,0,0,0,0,0,
NETHERLANDS,1997,24791,5.46,,,,,,,,,NLD,15459010,1997 NLD,0,0,0,0,0,
NETHERLANDS,1998,25670,4.304,,,,,,,,,NLD,15459010,1998 NLD,0,0,0,0,0,
NETHERLANDS,1999,26056,3.538,,,,,,,,,NLD,15459010,1999 NLD,0,0,0,0,0,
NETHERLANDS,2000,24250,3.061,,,,,,,,,NLD,15459010,2000 NLD,0,0,0,0,0,
NETHERLANDS,2001,24991,2.544,,,,,,,,,NLD,15459010,2001 NLD,0,0,1,0,0,"As a country heavily involved in international trade, the slowed growth because of the dot com bubble was seen in the Dutch economy as well."
NETHERLANDS,2002,27206,3.081,,,,,,,,,NLD,15459010,2002 NLD,0,0,0,0,0,
NETHERLANDS,2003,33241,4.155,,,,,,,,,NLD,15459010,2003 NLD,0,0,0,0,0,
NETHERLANDS,2004,37507,5.073,,,,,,,,,NLD,15459010,2004 NLD,0,0,0,0,0,
NETHERLANDS,2005,39190,5.288,,,,,,,,,NLD,15459010,2005 NLD,0,0,0,0,0,
NETHERLANDS,2006,41498,4.364,,,,,,,,,NLD,15459010,2006 NLD,0,0,0,0,0,
NETHERLANDS,2007,47839,3.576,,,,,,,,,NLD,15459010,2007 NLD,0,0,0,0,0,
NETHERLANDS,2008,53199,3.066,,,,,,,,,NLD,15459010,2008 NLD,0,0,0,0,0,
NETHERLANDS,2009,48300,3.728,,,,,,,,,NLD,15459010,2009 NLD,0,0,0,0,0,
NETHERLANDS,2010,47017,4.458,,,,,,,,,NLD,15459010,2010 NLD,0,0,0,0,0,
NEW ZEALAND,1995,16590,6.45,,,,,,,,,NZL,3673400,1995 NZL,0,0,0,0,0,
NEW ZEALAND,1996,18138,6.3,,,,,,,,,NZL,3673400,1996 NZL,0,0,0,0,0,
NEW ZEALAND,1997,17865,6.875,,,,,,,,,NZL,3673400,1997 NZL,0,0,0,0,0,
NEW ZEALAND,1998,14611,7.725,,,,,,,,,NZL,3673400,1998 NZL,0,0,0,0,0,
NEW ZEALAND,1999,15051,7.05,,,,,,,,,NZL,3673400,1999 NZL,0,0,0,0,0,
NEW ZEALAND,2000,13736,6.15,,,,,,,,,NZL,3673400,2000 NZL,0,0,0,0,0,
NEW ZEALAND,2001,13405,5.45,,,,,,,,,NZL,3673400,2001 NZL,0,0,0,0,0,
NEW ZEALAND,2002,15382,5.275,,,,,,,,,NZL,3673400,2002 NZL,0,0,0,0,0,
NEW ZEALAND,2003,20070,4.75,,,,,,,,,NZL,3673400,2003 NZL,0,0,0,0,0,
NEW ZEALAND,2004,24404,4.05,,,,,,,,,NZL,3673400,2004 NZL,0,0,0,0,0,
NEW ZEALAND,2005,26937,3.825,,,,,,,,,NZL,3673400,2005 NZL,0,0,0,0,0,
NEW ZEALAND,2006,25754,3.825,,,,,,,,,NZL,3673400,2006 NZL,0,0,0,0,0,
NEW ZEALAND,2007,31137,3.675,,,,,,,,,NZL,3673400,2007 NZL,0,0,0,0,0,
NEW ZEALAND,2008,30948,4.175,,,,,,,,,NZL,3673400,2008 NZL,0,0,0,0,0,
NEW ZEALAND,2009,27141,6.125,,,,,,,,,NZL,3673400,2009 NZL,0,0,0,0,0,
NEW ZEALAND,2010,32061,6.525,,,,,,,,,NZL,3673400,2010 NZL,0,0,0,0,0,
NICARAGUA,1995,,16.9,,,,,,,,,NIC,,1995 NIC,0,0,0,0,0,
NICARAGUA,1996,,16,,,,,,,,,NIC,,1996 NIC,0,0,0,0,0,
NICARAGUA,1997,,14.3,,,,,,,,,NIC,,1997 NIC,0,0,0,0,0,
NICARAGUA,1998,,13.2,,,,,,,,,NIC,,1998 NIC,0,0,0,0,0,
NICARAGUA,1999,,10.7,,,,,,,,,NIC,,1999 NIC,0,0,0,0,0,
NICARAGUA,2000,,9.8,,,,,,,,,NIC,,2000 NIC,0,0,0,0,0,
NICARAGUA,2001,,10.7,,,,,,,,,NIC,,2001 NIC,0,0,0,0,0,
NICARAGUA,2002,,10.7,,,,,,,,,NIC,,2002 NIC,0,0,0,0,0,
NICARAGUA,2003,,11.7,,,,,,,,,NIC,,2003 NIC,0,0,0,0,0,
NICARAGUA,2004,,11,,,,,,,,,NIC,,2004 NIC,0,0,0,0,0,
NICARAGUA,2005,895,5.559,,,,,,,,,NIC,,2005 NIC,0,0,0,0,0,
NICARAGUA,2006,947,5.193,,,,,,,,,NIC,,2006 NIC,0,0,0,0,0,
NICARAGUA,2007,1012,5.935,,,,,,,,,NIC,,2007 NIC,0,0,0,0,0,
NICARAGUA,2008,1124,6.062,,,,,,,,,NIC,,2008 NIC,0,0,0,0,0,
NICARAGUA,2009,1082,8.158,,,,,,,,,NIC,,2009 NIC,0,0,0,0,0,
NICARAGUA,2010,1133,7.829,,,,,,,,,NIC,,2010 NIC,0,0,0,0,0,
NIGER,1995,192,,,,,,,,,,NER,,1995 NER,0,0,0,0,0,
NIGER,1996,199,,,,,,,,,,NER,,1996 NER,0,0,0,0,0,
NIGER,1997,177,,,,,,,,,,NER,,1997 NER,0,0,0,0,0,
NIGER,1998,195,,,,,,,,,,NER,,1998 NER,0,0,0,0,0,
NIGER,1999,183,,,,,,,,,,NER,,1999 NER,0,0,0,0,0,
NIGER,2000,155,,,,,,,,,,NER,,2000 NER,0,0,0,0,0,
NIGER,2001,163,,,,,,,,,,NER,,2001 NER,0,0,0,0,0,
NIGER,2002,181,,,,,,,,,,NER,,2002 NER,0,0,0,0,0,
NIGER,2003,224,,,,,,,,,,NER,,2003 NER,0,0,0,0,0,
NIGER,2004,238,,,,,,,,,,NER,,2004 NER,0,0,0,0,0,
NIGER,2005,269,,,,,,,,,,NER,,2005 NER,0,0,0,0,0,
NIGER,2006,282,,,,,,,,,,NER,,2006 NER,0,0,0,0,0,
NIGER,2007,322,,,,,,,,,,NER,,2007 NER,0,0,0,0,0,
NIGER,2008,392,,,,,,,,,,NER,,2008 NER,0,0,0,0,0,
NIGER,2009,371,,,,,,,,,,NER,,2009 NER,0,0,0,0,0,
NIGER,2010,370,,,,,,,,,,NER,,2010 NER,0,0,0,0,0,
NIGERIA,1995,356,,,,,,,,,,NGA,,1995 NGA,0,0,0,0,0,
NIGERIA,1996,431,,,,,,,,,,NGA,,1996 NGA,0,0,0,0,0,
NIGERIA,1997,323,,,,,,,,,,NGA,,1997 NGA,0,0,0,0,0,
NIGERIA,1998,291,,,,,,,,,,NGA,,1998 NGA,0,0,0,0,0,
NIGERIA,1999,310,,,,,,,,,,NGA,,1999 NGA,0,0,0,0,0,
NIGERIA,2000,390,13.1,,,,,,,,,NGA,,2000 NGA,0,0,0,0,0,
NIGERIA,2001,361,13.6,,,,,,,,,NGA,,2001 NGA,0,0,0,0,0,
NIGERIA,2002,471,12.6,,,,,,,,,NGA,,2002 NGA,0,0,0,0,0,
NIGERIA,2003,524,14.8,,,,,,,,,NGA,,2003 NGA,0,0,0,0,0,
NIGERIA,2004,662,13.4,,,,,,,,,NGA,,2004 NGA,0,0,0,0,0,
NIGERIA,2005,824,11.9,,,,,,,,,NGA,,2005 NGA,0,0,0,0,0,
NIGERIA,2006,1039,12.3,,,,,,,,,NGA,,2006 NGA,0,0,0,0,0,
NIGERIA,2007,1153,12.7,,,,,,,,,NGA,,2007 NGA,0,0,0,0,0,
NIGERIA,2008,1401,14.9,,,,,,,,,NGA,,2008 NGA,0,0,0,0,0,
NIGERIA,2009,1110,19.7,,,,,,,,,NGA,,2009 NGA,0,0,0,0,0,
NIGERIA,2010,1465,21.1,,,,,,,,,NGA,,2010 NGA,0,0,0,0,0,
NORWAY,1995,34078,4.906,,,,,,,,,NOR,4359183,1995 NOR,0,0,0,0,0,
NORWAY,1996,36460,4.833,,,,,,,,,NOR,4359183,1996 NOR,0,0,0,0,0,
NORWAY,1997,35851,4.034,,,,,,,,,NOR,4359183,1997 NOR,0,0,0,0,0,
NORWAY,1998,34036,3.186,,,,,,,,,NOR,4359183,1998 NOR,0,0,0,0,0,
NORWAY,1999,35554,3.172,,,,,,,,,NOR,4359183,1999 NOR,0,0,0,0,0,
NORWAY,2000,37391,3.426,,,,,,,,,NOR,4359183,2000 NOR,0,0,0,0,0,"As a wealthy European nation working closely with other developed countries, Norway's economy growth slowed during the dot com crisis."
NORWAY,2001,37820,3.546,,,,,,,,,NOR,4359183,2001 NOR,0,0,1,0,0,
NORWAY,2002,42207,3.889,,,,,,,,,NOR,4359183,2002 NOR,0,0,0,0,0,
